景点,comments
东关街,晚上来这里比较好，很热闹，在扬州的老城区，很棒。有有名，只不过每次来都能感觉到商家在不断的变化，来的多了意思也就不大了。
东关街,"东关街是扬州城具有代表性的一条历史老街。街面上有许多商铺，卖什么的都有，逸圃、汪氏小苑、个园、谢馥春的老园，馥园等都在这条街上，逛到东关街尽头就是东关街东门，大大的古城一目了然。对面就是东关古渡。如果你想坐船游览古运河，就到外面马路对面站台乘坐25路公交车到“五台山大桥""站下，下车后往前走十几米，就是古运河游览船上船码头了"
东关街,唐代杜牧的诗句“春风十里扬州路，卷上珠帘总不如”描述的就是东关街。东关街拥有比较完整的明清建筑群及鱼骨状街巷体系，保持和沿袭了明清时期的传统风貌特色。街内现有很多处名人故居、盐商大宅、寺庙园林、古树老井等重要历史遗存，体现了江南运河城市的独有风韵。
东关街,在扬州市中心，吃的东西比较多，一直到周末，人比较多。要是到了法定节假日，更是人从众。东关街还是比较有文艺范的，拍婚纱照的人比较多。另外，摄影爱好者也比较多。里面买的东西也比较有文艺范。跟苏州的观前街、上海的城隍庙，田子坊差不多，很值得一逛。东关街的进门的地方还有马可波罗纪念馆，免费的也可以进去逛逛。东关街的夜景特别好看。
东关街,值得一去的地方，首先它不要门票，其次在这条街上看看逛逛吃吃买买都能满足，最佳看景时间为傍晚，吃吃当地小吃拍下照片买点手信
东关街,东关街呢，走下小桥，再走一段路就到了。。。。第一感觉是和别的古街没什么两样。。。。 慢慢的，感觉出了不一样，，别的街道，比如平遥古镇，南锣鼓巷，夫子庙，卖的东西大同小异，有种阿里巴巴统一进货的感觉。。。但是东关街，风情似乎更独特一些。。。 个园外面的东东，，白天看没什么，晚上看感觉有点呆住。。。早上皮包水，晚上水包皮，，，据说去过扬州的人都能念叨这么一句。。。照这张照片呢，只是觉得字写的很飘逸俊美，绿色也好看。。。一盏路灯等归人，归人不归，灯亮百年。。。素年锦时，看见店铺布置的时候觉得眼前一亮。。。。 这是寿星公，，还是姜太公，，还是月老，，，，？萌萌的花式包子。。 还有喃东尼。。。。 嗯，还有黄桥烧饼，，大大滴好吃。。。。嗯，，烧鹅，还有扬州炒饭，西红柿鸡蛋汤，，不知名小店的，两个人吃，大概60左右，吃到撑了。。。
东关街,逛的有点累。很多店，主要是小吃、当地特产、小饰品等。大部分店东西略贵，食物也很多并不实惠，游客掏钱请谨慎。当然啦，玩玩还是不错的。粗茶淡饭他家的藕粉圆还是好吃的。小吃街上的臭豆腐十块一份有点黑。买了一份酸梅汤齁甜也是够了。
东关街,好久不去扬州，想念东关街的一家家小店，美食，小饰品，都喜欢，有空一定再去转转！
东关街,扬州·东关街，一条街，值得慢慢品味的一条街，品味这里的江南古韵，品味这里的特色美食，这里就是扬州城里最具有代表性的一条历史老街。
东关街,扬州东关历史街区就在东关古渡对面，适合晚上去，因为晚上在灯光灯笼的照射下显得非常的漂亮美丽。里面有很多扬州老字号，特色小吃，特色手工艺品。
东关街,清明假期，游玩的游客到处都是，东关街更是人山人海，各式各样的小吃店，不过对于小文青的我来说，还是沉迷于各种文字的小店。
东关街,不错，很有味道，干净整洁，历史味浓厚，整条街很长，店铺很多，小吃也不错，店家态度都很好，街中间还有好多老字号，像著名景点个园就在东关街上
东关街,这里的景区风景一般，没有网上传说中的那么美，御马头不错。如果有时间多余的，可以去玩玩。吃的东西不多，但还是不错。要想吃好的，建议到冶春茶社，这个真的可以。
东关街,东关街走下来也不近那！街上人不少，吃喝比较方便。走到头是门楼，和古渡口，炮台什么的，再往前过马路就是运河了。总之到扬州应该看一看这里。
东关街,在东关街一个叫味道淮安的餐馆吃的，口味不错，蛮好吃的，人均一百。这个手抓大骨头很诱人吧？？实在吃不下了，打包带走。
东关街,不是很大，徒步走走就行，吃吃喝喝
东关街,东关街是扬州的历史老街，有百多年的历史，是商业，工业及手工业汇集的地方。街上各种商店，米店，布店，饭庄，应有尽有，生意十分兴隆。也是外地游客必去的地方。
东关街,来扬州去走走看看吧，不建议买里面的东西，如果你玩个园，个园南门就是东关街，及其方便，一路走去买了很多小吃，说实话，味道一般一般，性价比低，自己看着办别脑子发热买东西家（土豪略过），呵呵个人观点
东关街,东关街是扬州城里最具有代表性的一条历史老街。街上“老字号”商家就有开业于四美酱园、谢馥春香粉店、潘广和五金店、夏广盛豆腐店等，它还是一条美食街。值得去。
东关街,好热闹，大年初二去的，好多人，两边商铺好多老字号，小吃也多，建议到里面一条美食街吃东西，实惠。我在进大街不远一个饭店吃的，如图，味道也不错，就是有点贵。
东关街,我喜欢东关街的一家家小店铺，特别是吃的，一边走一边买了吃，太有感觉了！
东关街,扬州著名古建筑之一，保存完好，院子也挺大，建筑有自己的特点，值得一游！
东关街,节假日去逛的夜市人流如织，延途一路扬州美食和特色店铺，还有很多名人典园，可以一天时间慢慢逛。很多志愿者热情指引路线，也是一道风景。
东关街,东关街是扬州最古老的街区，已有上千年历史，这里商贾云集，人来人往，热闹非凡。清朝时这里又成了盐商争相建造住宅的地方，留下许多园林。
东关街,一条古朴的老街，熙熙攘攘的人流、传统与现代交融。街道里足疗店铺很多，价格不贵，手法没什么特别，一般般吧。扬州炒饭、长鱼面值得推荐！
东关街,有人说这是完全商业化的一条街，有人说这是扬州文化的代表，也有人说与全国特色街别无二致，其实，哪里都有自己的特色，都有自己的文化，当然也有雷同的设计啦。
东关街,其实附近每个这样的古街都差不多，说有什么特色的话还真不好从哪说起，环境，交通，性价比都是不错的，关键是不要门票！边走边看边吃边拍是每个来游客的共同点。
东关街,这个地方下午去可以逛到晚上出来人也蛮多的，气味也蛮好的，小吃也蛮多的，确实综合一条街，我觉得扬州晚上值得去逛的地方之一极力推荐。
东关街,值得一去，一天就够了。皮包水的包子真心好吃！！！
东关街,了解扬州的朋友，一定要去的一个地方，古色古香的，小吃特别多，个园，汪氏小苑全部在那里，很方便。我主要是去看老房子的，感受当年盐商们的生活，很有意思。
东关街,挺不错的~又因为住在这里~所以很方便~不管白天晚上还是雨天~都挺有味道的~喜欢一大清早没什么人的时候的街道~
东关街,东关街非常热闹，各种小吃和丝绸还有手工艺品。服务人员也很不错，就是手工艺品和衣服有点小贵。不过小吃很不错。
东关街,位于扬州城里的一个历史街区，里面有各色小吃，扬州的汤包，大煮干丝，汤包等等，应有尽有，夜晚游玩东关街，在灯笼，夜色的掩映下，颇有点宽窄巷子的感觉。
东关街,历史古迹，保存完好，值得一去，体会扬州的古文化和古韵味，很棒呢！
东关街,晚上去的，人很多，古镇还是不错，各种小吃应有尽有，个园的南门就在就在古镇的东西主街上，白天去可以和个园一块游，站在东城门上，鸟瞰古镇，非常壮观。
东关街,本以为关东街不长，没想到在个园逛了三个小时，再逛关东街真是累屎宝宝了！和所有古镇一样类型，都是卖吃喝玩乐的地方。不过关东街的尽头的城墙看起来不错
东关街,可能是预期值太高，所以东关街并没有能太吸引我。快成了小吃一条街，有点乱。地方特色的东西太少，商业氛围太浓
东关街,我在东关街吃了一串蚂蚱，一条蜈蚣，花了我60人民币，贵的离谱啊
东关街,春天去的，春意盎然，游客不算多，古色古香的街区，青石板路走走停停，路边臭豆腐和各种小吃的味道参杂着，让人忍不住停下来吃吃看看，还是蛮有意思的～
东关街,东关街是这个历史街区的核心部分，东关街向西通到古运河，东到泰州路，其实一直穿过小秦淮河的老东街都很热闹，只不过那边的街区道路比较窄，街面比西段道路要差点。古街的景色不错，值得逛一逛。
东关街,本人感觉还是不错了，没有门票，而且里面很大，可以慢慢逛，吃东西的地方也很多，有家包子还可以，双休还可以听评书，扬州必去景点
东关街,还未被完全商业化，商业气味不浓，街区建筑有点古味道。景区吃的东西不错，价格不贵，味道很好。冶春的蟹黄包是现蒸的，味道超赞。
东关街,没什么特色就是夜市，类似于平遥古镇，周庄古镇，都是商铺和小吃，景色谈不上，就是街道。没事逛逛街，散散步，下下食还可以！单独去转没意义！东关街分三段，东段，中段和西段，个园旁边过去是中段，西段就是东门城楼！人很多
东关街,街面上市井繁华、商家林立，行当俱全，生意兴隆。陆陈行、油米坊、鲜鱼行、八鲜行、瓜果行、竹木行近百家之多。东关街上的“老字号”商家就有开业于1817年的四美酱园、1830年的谢馥春香粉店、1862年的潘广和五金店、1901年的夏广盛豆腐店、1909年的陈同兴鞋子店、1912年的乾大昌纸店、1923年的震泰昌香粉店、1936年的张洪兴当铺、1938年的庆丰茶食店、1940年的四流春茶社1941年的协丰南货店、1945年的凌大兴茶食店、1946年的富记当铺，此外还有周广兴帽子店、恒茂油麻店、顺泰南货店、恒泰祥颜色店，朱德记面粉店等。东关街是扬州手工业的集中地，前店后坊的连家店遍及全街，如樊顺兴伞店、曹顺兴箩匾老铺、孙铸臣漆器作坊、源泰祥糖坊、孙记玉器作坊、董厚和袜厂等。和东关街紧紧相连的是东圈门的古街区。两条街现已结合起来共同规划、整治、开发，这里除有老字号店铺外，还集中了众多古迹文物：有逸圃、汪氏小苑，全国重点文物保护单位个园，还有扬州较早创办的广陵书院、安定书院、仪董学堂，和明代的武当行宫、明代的准提寺等。
东关街,到扬州的必打卡处，是扬州城里最具有代表性的一条历史老街。街面上市井繁华、商家林立，行当俱全，生意兴隆。陆陈行、油米坊、鲜鱼行、八鲜行、瓜果行、竹木行近百家之多。
东关街,烟花三月下扬州，下扬州怎么能不去东关泥？瘦西湖，何园，个园，平山堂，扬州还有东关历史街区，还有汪家小苑，还有街区边的运1河，一定要来走走看看
东关街,东关街从宋朝起就有，后来随着盐商经济大发展，不少盐商在此修建住宅，个园是其中代表。各种商业也随之发展起来，由于保护良好，这里被评为世界遗产。
东关街,双东历史街区主要是指东关街、东圈门两条街组成的街区，是扬州国家历史文化名城的精华所在。方圆5平方公里，主要都是明清时期的古街古巷古民居，这里以前就是扬州的繁华之地，老字号云集，盐商云集，留下了许多精美的私人住宅，其中以个园为经典代表。这一片历史街区如今还有很多人生活在这里，是一个生活化的小城。如今，在全国其他地方已经为数不多了。扬州的生活比较悠闲，也挺适合养老的。很多历史文化名人在这里留下了大量的诗词歌赋，其中“烟花三月下扬州”，成为了扬州旅游的标志，千百年来一直根植在中国人的文化血脉里。
东关街,东关街是中国十大历史文化街区，这里走出来多位民族英雄、文人墨客，同时这条街也是当地美食及特产的集中区、有臭名远扬的臭豆腐、有皮包水的鲜包等等
东关街,古香古色的步行商业街，初到扬州值得转转，东关街长度不短，粗茶淡饭的藕粉圆很Q，5元一碗外带加5毛，推荐。对了，东头的城墙是可以上去的，免费哦
东关街,这里有间“皮包水”的餐馆不错，可以一边听扬州本地的戏曲一边享用本地小吃，价格合理，不贵，3人91元！
东关街,东关街，是扬州城里最具有代表性的一条历史老街。它东至古运河边，西至国庆路，全长1122米。东关街以前不仅是扬州水陆交通要道，而且是商业、手工业和宗教文化中心。
东关街,值得一去的地方！白天看街景。晚上的景色更迷人。我们是下午到的扬州。晚上去的东关街。也是历史悠久的。
东关街,还可以吧，只是里面东西有点贵，有件事情让人大跌眼镜，一个光头貌似社会人，驾驶一辆摩托车在景区步行街呜呜呜呜的加油开，吓人急了。当地管理人员应该注意了，给我留下了极坏印象。好像《江城警事》扬州拍的吧？
东关街,还是不错的，喜欢古镇古街的人不错，就喜欢夜游这种小镇的温暖
东关街,到扬州东关街一定要走一走，看一看，吃一吃，非常有地方特色的古建筑、小吃、小商品，晚上夜景更好看哦！
东关街,东关街是扬州古城的一个标志，也是到扬州必去的地方，这里大概是清朝的街区，面积很大，一条主街加上纵横的几个小胡同，这里有名人旧居和特色小店和餐饮食肆非常不错。
东关街,东关街历史悠久，个园的北门就在东关街上，街上有许多小吃，许多百年老店，如皮包水的蟹黄小笼包味道不错，有风度品牌的扇子专卖店等，值得一游！
东关街,东关街历史街区西起国庆路，东至东关城楼。这里在一千多年前的宋朝就是商贾云集的热闹之地。后来逐渐成为盐商住宅的兴建地。个园就位于这条街上。
东关街,去扬州很卵很次了，居然不知道还有这么一条街。晚上去的，沿街的红灯笼，古老的味道，好像回到了从前。
东关街,国内很多历史街区都大同小异，东关街比较有扬州特色，街上不仅有很多老字号店铺，美食，还有很多古迹，私人园林，值得一去。如果时间充裕，黄昏时分，漫步在这历史老街中，也是一种享受。
东关街,东关街西起国庆路，东至东关城楼，始建于一千年前的南宋时期，历朝历代均是商贾云集的商业街，人来人往熙熙攘攘，好不热闹，近年开发成步行街。
东关街,东关街规划的很好，吃的，玩的，用的都有。吃的推荐冶春茶社，玩的推荐个园，还有扬州本地的水粉戴春林，在外地看不到，喜欢的朋友可以来看看。
东关街,有点类似于小吃街吧 有很多现代的饮品点啊 比较文艺的小店 扬州的特色菜小吃也有 晚上人还挺多的 一些有名气的小吃店都排起了队
东关街,东关街是扬州最具有代表性的历史老街，街面上市井繁华，商家林立，行当具全，许多扬州老店都在此。附近有个园、古运河，旅游和交通都比较方便。
东关街,值得一去，各种小店琳琅满目，吃穿用都有。可以从东关渡口慢慢闲逛过来，酥饼豆腐花怡春的点心，不错
东关街,东关街历史街区是扬州城里最具有代表性的一条历史老街，东至古运河边，西至国庆路，原街道路面为长条板石铺设，东关街以前不仅是扬州水陆交通要冲，而且是商业、手工业和宗教文化中心。
东关街,东关衔历史衔区，值得一转，可以步行，也可以做三轮车，我一人，讲到40元，当摄影师，讲解，去了八怪馆，板桥馆，乾隆巡处，自清馆，道台府，最后个园，自个进。
东关街,东关街历史街区西起国庆路，东至东关城门，自由就是人来人往，热闹非凡的商业区，清朝后盐商纷纷在此建宅，著名的盐商大宅个园就在这条街上。
东关街,东关街从一千多年前就是一条热闹非凡的闹市区，这里商贾云集，客栈遍布，是做生意的好地方，同时也是盐商建宅的好地方，个园就位于这条街上。
东关街,东关街是扬州最著名的古街，从宋朝起就有，有上千年历史，在街上有个园等数个园林，还有古代客栈，非常值得游览，街的西口有著名小吃蒋家饺。
东关街,古时东关街的城楼，有一夫当关万夫莫开之势永，始建于宋代，后进历代翻建，如今是扬州古城内保存较好的建筑之一。而今成为扬州热门景点之一。
东关街,到了扬州去了扬州东关街，夜市很美很热闹，有种回到古代的感觉，第一次见到NT2以来最美的女主持
东关街,扬州东关街很长，走到脚痛！！！名副其实的小吃街(不止一条街，小吃街中还有美食街呢)，小吃很多，也挺好吃的，但是排队的人太多了，很挤。
东关街,东关街位于扬州的文昌阁附近，很热闹，据说是中国的十大名街之一。东关街上特别的热闹，十分的好玩，古色古香。什么小吃什么黄桥烧饼美滋滋。
东关街,扬州的东关街历史街区每天的客流量挺大的，十分热闹。
东关街,还是很不错的地方，感觉挺不错的
东关街,扬州关东街，商业化严重是景点现在的通病，不影响闲逛，谢馥春，戴春林，等等老字号逛着很有感觉，免费的步行街。早上皮包水，晚上水包皮。
东关街,东关街是扬州一条著名的历史街区，被国家文物局挂牌命名。这里自古以来商贾云集，尽管象修脚一些行业现在消失了，这里用雕塑再现当年情景。
东关街,东关街是一条历史古街，有一千多年历史，这里商贾云集，热闹非凡，人来人往，熙熙攘攘。清朝起，盐商开始在这里建住宅，个园就在这条街上。
东关街,东关街是扬州城里最具有代表性的一条历史老街。它东至古运河边，西至国庆路，全长1122米。里面的小吃和商铺比较多，和小伙伴逛了好久。
东关街,古香古色的街区，保护的很好，夜晚时格外漂亮。有很多传统美食，人气非常旺，也有很有特色的扬州特产，价格也不贵，比如谢馥春的鸭蛋粉饼。
东关街,很好的一个地方，中午的时候几乎没人，细心的游客会发现这几个景点都是有一家大酒店链接在一起的，几乎在酒店里就可以观赏到这几个小众园林
东关街,优点……夜景很好看 万家灯火 聚香斋 汤圆等等都挺好吃的 好多好多特色美食 特色特产 缺点……人太多太多太多了！！！人挤人啊 尽量不要节假日去
东关街,东关街西起国庆街，东至东关城门，是扬州最著名的古街区，这里有个园等一系列园林，还有许多著名客栈，在街的东头是东关城门，非常雄伟。
东关街,古街古巷，很有风味，清晨感受这里的宁静。收纸箱的敲打声，增添一丝趣味
东关街,真是非常值得一去的历史文化名街！有文化有内涵，有美食有逛的，每个人都可以从这里获取快乐。
东关街,算是比较大的古街，东西也很多。附近设施也很齐全
东关街,来扬州必逛景点之一，吃喝玩乐购都可以在这里消费
东关街,双东历史街区指的是东关街和东圈门街，是扬州著名的两条历史文化名街，个园位于东关街。汪家小苑位于东圈门街。东关街还是著名美食街。
东关街,这边就是停车不太方便，这几天吃的东西真的是太多了，好多都需要排队，不过价格稍高一些，吃了个酸辣粉，二三十块钱一份，而且味道一般，狮子头都是十几块一个，确实价格有点高。
东关街,整体还行，是个联票，但主要是民居，可以浏览下
东关街,东关街历史街区真的挺不错，符合扬州古老历史！
东关街,东关街是全国有名的历史街区，被国家文物局正式批复，并专门立碑。这条街有一千多年历史，自古就商户云集，热闹非凡，每天人来人往。
东关街,城区里的一条文化步行街，可以感受着想象下当年繁华的盐商时代。现金是一些当地风味饭店，土特产品，漆气零食，当然也夹杂着不少不伦不类的现代因素，总之步行溜达溜达还不错。
东关街,双东之一，人超多，不论白天还是晚上，一直那么拥挤，街边的小吃，零食很有特色，可以一路吃过去，顶一顿正餐，除非你是大胃王，哈哈
东关街,从竹园出来就是免费的关东街，要想游览东关街内有名的名人家园需要买票。主要是餐饮 化妆品 小工艺 服装店 很多城市都有的仿古一条街。其实更生活话的街道是通向东关街的各个小巷。
东关街,这里吃小吃一点没有景区的高价现象，很实惠，有很多历史建筑和客栈，非常值得一逛。离几大景区很近，晚上去更佳。扬州出租车也便宜。
东关街,对扬州东关街的印象非常好，一条长长的大街，各种小吃商品琳琅满目，比夫子庙还要好玩一点
东关街,白天和晚上各有千秋里面各类小吃记忆很深赞一个
东关街,走在里面，仿佛是穿越在历史里，徜徉在文化中
东关街,每次去都是人多的很 虽然人多 不过还是挺有意思
东关街,东关街有很多特色方面，一是红木和漆器，二是扬州的一些生活用品比如扬州三把刀，三是很多古籍书画店，因为活字印刷扬州是特色，是一个给人的文化感受。
东关街,扬州市最热闹，人气爆棚的地方，这里有着丰富的历史文化底蕴，造就了许多老字号品牌，比如谢馥春等，还有很多古民居，的确很好看。
东关街,我真的觉得东关街就是吃货的福音哦，作为一只专业的吃货，到那儿还除了吃还是吃，我真的觉得长一个胃少了应该长10个胃，像粗茶淡饭的藕粉圆子呀，聚香斋的早餐呀，都超好吃
东关街,晚上的东关街非常热闹，熙熙攘攘，在灯光的映衬下十分漂亮。作为历史街区，这里除了小吃和小商品外，也聚集了许多园林，名人故居。
东关街,东关街是扬州著名的老街，地处闹市区。东关街上名人故居多，扬州特产多。要了解扬州历史文化，品尝扬州美食，釆购扬州特产，东关街走一遭可以全部搞定。也是去扬州必到之地。
东关街,古色古香的一天街，保留了不少的老建筑，汤圆很有特色，四喜五福六顺，每个都不同形状，扬州足疗也值得去尝试，儿子说做完脚舒服。
东关街,老字号林立，仍可见到几乎失传的手工艺制作……这里的传统文化艺术的传承，做得真不错！
东关街,喜欢热闹的人可以去逛逛，边上都是些卖各种纪念品和小吃的，和其他一些古街没什么两样，可以去城楼上看看古街全貌，个园就在旁边。
东关街,扬州的著名历史街区，老街、老宅、老店铺。
东关街,东关街去逛过两次，因为订的酒店就在附近。
东关街,东关街位于江苏省扬州市，是扬州城里最具有代表性的一条历史老街。它东至古运河边，西至国庆路，全长1122米。东关街以前不仅是扬州水陆交通要道，而且是商业、手工业和宗教文化中心。 街面上市井繁华、商家林立，行当俱全，生意兴隆。陆陈行、油米坊、鲜鱼行、八鲜行、瓜果行、竹木行近百家之多。东关街上的“老字号”商家就有开业于1817年的四美酱园、1830年的谢馥春香粉店、1862年的潘广和五金店、1901年的夏广盛豆腐店、1909年的陈同兴鞋子店、1912年的乾大昌纸店、1923年的震泰昌香粉店、1936年的张洪兴当铺、1938年的庆丰茶食店、1940年的四流春茶社1941年的协丰南货店、1945年的凌大兴茶食店、1946年的富记当铺，此外还有周广兴帽子店、恒茂油麻店、顺泰南货店、恒泰祥颜色店，朱德记面粉店等。
东关街,扬州东关街，是扬州城里最具有代表性的一条历史老街。它东至古运河边，西至国庆路，全长1122米。东关街以前不仅是扬州水陆交通要道，而且是商业、手工业和宗教文化中心。街面上市井繁华、商家林立，行当俱全，生意兴隆。陆陈行、油米坊、鲜鱼行、八鲜行、瓜果行、竹木行近百家之多。
东关街,扬州非常有名气的历史街区，街道上商店林立，吃喝纪念品应有尽有，沿着东关街一直走到头就能看到东关城墙和城楼遗址，马路对面就是东关古渡的牌坊，毗邻着运河。这一侧的马路有长椅，可供游人小憩，还有一尊马可波罗塑像。景致不错。
东关街,过年来扬州东关街玩玩 正好下着大雪 看到了不常看到的雪景很美 街面上市井繁华 商家林立 行当俱全 生意兴隆 陆陈行 油米坊 鲜鱼行 八鲜行 瓜果行 竹木行近百家之多
东关街,这里应该是扬州城里最具有代表性的一条历史老街。它东至古运河边，西至国庆路，全长约有1公里。东关街在古代不仅是扬州水陆交通要道，而且是商业、手工业和宗教文化中心。 街面上市井繁华、商家林立，行当俱全，生意兴隆。陆陈行、油米坊、鲜鱼行、八鲜行、瓜果行、竹木行近百家之多。现在的东关街多是恢复古貌的后建建筑，所以现代痕迹太多，多少还是缺乏了古韵的感觉。
东关街,出了个园直接进入东关街，各种的买买买，各种的吃吃吃，街道的一些景点还是值得一逛的
东关街,扬州最有名的一条历史文化风貌保护区，这里保留了很多的历史建筑。与很多城市的古街大同小异，从园林走出来一个拐弯就可以看到，这里大部分都是一些茶店和一些土特产的吆喝，在节假日的时候人流量比较大。而古城门雄伟的记录了扬州作为京杭运河重镇的独特历史。
东关街,"东关街里面的美食广场里面汇聚了各式各样的小吃品种, 有经常吃的香肠,臭豆腐,也有很少能够看到吃到的昆虫宴(这个绝对是重口味), 里面还有一颗许愿树,里面扎满了祈福者的写满心愿的彩带, 到了这个地方只恨自己为什么没有2个胃,好吃的东西实在太多了, 当然由于是节假日期间,卫生状况还是略显突出, 由于客流量的猛增导致扫地的阿姨们也怨声载道, 工作量比平时翻了了个, 也希望大家可以文明旅游, 既能游的开心,吃的尽兴."
东关街,一条商业街原本不想说什么，但有些现象的发生体现了这条商业街的管理方存在的漏洞，有一帮摄影爱好者站在城楼的走廊上刻意制造走道堵塞严重侵害了其它游客的游玩权利（有图有真相），一个城楼上没有管理方的人维持次序这是不是管理上的漏洞。说实话这帮摄影爱好者其实蛮讨厌的长时间占领一个“地方”本人理解为“这是文明的耍流氓”！（以老年人居多）
东关街,这次扬州行去了2次东关街，一次是晚上，走到一半惦记着还要游运河怕来不及，就回头了。第2天从个园出来，那么巧，走几步就是昨天我们折返的地方，于是继续前行。 其实和杭州的河坊街、宁波的南塘老街都差不多的，不过东关街应该是最长的一条了。而且还有个城楼，能在上面远眺东关街。街边有卖现在最流行的一些小玩意的，也有传统的扬州老字号和小吃。反正走走停停能收获好几大袋子的东西。而且有夜市，晚上逛也是不错的选择。
东关街,下午逛“东圈门”古民居区，这里是品味扬州百姓生活的好去处，生活气息浓厚。我就找到了一家在大城市早已消失了的传统理发店，只花4元就能享受一次传统服务了。椅子是圆形有靠背的可转动、升降与平放的传统理发椅，大叔给我理完发后就放平椅背让我平躺，然后用毛刷沾上温水调制的肥皂水涂在我的下巴与两颊，把剃刀在皮条上摩擦几下变锋利后，就开始帮我进行刮脸了。
东关街,仿古建筑群，商业化很浓的东关街！都是石板路，穿高跟鞋的会很累，东西街很长，正月外地游客人多！街上有名的长乐客栈在个园南门斜对面很好找！街东有家好像叫黄杨烧饼的椒盐的不错，大家可以尝尝！扬州烤肠15元一根，也不错！
东关街,东关街是扬州最具有代表性的一条历史老街，现在是扬州的商业街区。街上的“老字号”商家很多，也很有名。体现了扬州在明清时期的繁华。像四美酱园、谢馥春香粉店、潘广和五金店、夏广盛豆腐店、陈同兴鞋子店等等。大名鼎鼎的个园也座落在街上。无论是白天，晚上都是游人如织，热闹非凡。街上的小吃也很多，吃货们可以嚐嚐。
东关街,真是著名的小吃一条街和小商品一条街，各种美食应有尽有，只有感觉肚子不够大，还有著名的个园，是一个值得去的地方，值得推荐。
东关街,百年古街，非常值得一去，一天之内去了两次，街上吃吃喝喝，超级棒。印象最深的“聚香斋”的黄桥烧饼+阳春面+豆花，百吃不厌。赵氏叠汤圆也很不错，只不过其中有一个肉馅的汤圆，实在吃不惯。三和四美的咸菜超级棒，不要买街上那些罐装的，在快到运河那边的古楼处，有一家卖新鲜的咸菜。推荐冷饮“泰芒了”，在“个园”门口那边，可以尝试。
东关街,好地方，古街，不算短，里面很多东西，主要就是购物的了，个园在里面，很值得去一下，买了刀和剪刀，这个东西一定要自己转转买，三轮带着去的地方贵三倍，我是自己买的，50一把刀，15一把剪刀，进门右手边那家买的，邮寄回家10元，合适带一套回去
东关街,东关街比东圈门热闹多了，游客也很多。特色狮子头，其实就是家里的大肉圆子青菜汤的味道，扬州炒饭也没比家里的好吃多少。不过蟹黄汤包确实好吃。皮包水里还有听曲的，挺不错的感觉。朱记牛肉的汤可续，直接用奶白色汤冲牛肉，挺特别。
东关街,全是人啊，到处都是人，没想到这么的火热
东关街,人流量跟周末的东关街相比可以忽略不计 感觉好像每个旅游景点都有一条这样的街，各种肉豆腐大肉串！感受到了这座古城的一份特色。小吃嘛，小吃街的套路各地真的差别不大!
东关街,东关街是扬州城里最具代表的一条历史老街，街面上市井繁华，商家林立，有许多特色小吃值得品尝，如粗茶淡饭，皮包水等小吃店。
东关街,扬州关东街，很古朴，是扬州市内保存完好的老街，走在街上，犹如置身在古代的感觉，石板路，二边都是老建筑，白墙黑瓦，还有街上的扬州小吃，值得去
东关街,这里的小吃一般，所谓的扬州特色小吃又贵又难吃。街景倒是不错，江南特色，听着棉柔的扬州方言，看那一门一户，犹如梦游江南！
东关街,2500年建成史 扬州东关街 扬州古城的保护和发展的写照 游扬州古城从东关古渡开始…
东关街,东关历史街区，是因为扬州发掘出了老城墙东门而得来。老街区白天游人不多，晚上就多起来了。街两边店铺林立，商业氛围浓厚，有几家卖本地特色小吃。
东关街,可以去逛逛 拍拍照 有些店是设计师原创店
东关街,关街是扬州里最具有代表性的一条历史老街，原街道路面为长条板石铺设，这条街是商业、手工业和宗教文化中心在这里吃吃逛逛，非常有趣，值得一看。
东关街,东关街古镇风情！城墙有些厚重感，商铺林立。民风淳朴，脚踏车载一程，消费不贵！
东关街,一条商业街，都是古建筑很壮观，书场茶楼古园林遍布其中冲淡些许商业气息非常好。
东关街,东关街景点可以带小孩去了解下历史！
东关街,很有特色的小巷子，感受老扬州的生活
东关街,古色古香很有特色：街面繁荣，人来人往，地方小吃、特色商品很有韵味，棒棒哒！
东关街,烟花三月下扬州，自古以来的好地方
东关街,对扬州的印象很好，虽然只去过一次
东关街,迷你的小园林，路过进去看看还不错
东关街,夜景不错 喜欢没什么人的时候去走走
东关街,东关古街是扬州的一条老街，夜游东关街，有一千多米吧，人不是很多，除了各种小吃：牛皮糖，酥糖，汤圆，还有好看的漆器，一直走到东关渡口。
东关街,很值得一去的老街，还保留着古朴的风味，扬州特产，美食应有尽有，四喜汤圆很不错。其中有一个酒坊酒香四溢，路过了一下遗憾没停留也没看到店名，大家可以自己去探索一下。个园也在这条街上，建议参观一下。
东关街,春节的东关街晚上人山人海啊，觉得东关街比其他城市的号称古街要好些，至少有不少真正的老字号，吃喝玩乐应有尽有。这儿的冶春比御码头的人少多了，以后来这儿吃。
东关街,游完个园后从南门出来就是东关街，看图片就知道东关街有多火爆了吧，街上有各种美食可供品尝，东关街上也有不少景点，如果不赶时间的话可以边走边看，也是不错的！
东关街,晚上有时间可以去东关街逛逛。店有无特色，看主人的兴趣和品位。选了几家，有的进去、有的路过。没有特别喜欢的，所以也没留下太深的印象。 查看POI详情页>>
东关街,还可以吧 沿街有点古色古香的气息
东关街,高端大气上档次，低调奢华有内涵
东关街,扬州市历史悠久，文化内涵丰富的街区，从复建的古城门开始，城内的老建筑很多，街道两旁还有很多老字号商铺，这里也是游客最密集的地方，最好错开周末和黄金周。
