景点,comments
茱萸湾,茱萸湾风景区环境不错，景区内植物比较多，有大片竹林，园区内动物不少，最喜欢观看的是黑天鹅，不怕人，在水里优雅自在，其他动物园区也比较好玩，味道有点大。
茱萸湾,景色宜人，动物可爱 环境优美，
茱萸湾,值得一去，带孩子去亲近大自然，接触各种小动物，家门口的动物园，很方便
茱萸湾,动物挺多，又新开了袋鼠园，感觉很有趣！门票价格也不贵，性价比很高。建议降低停车场的收费价格，和周边地区景点相比，价格高了好多。
茱萸湾,性价比很高，家庭出游的好选择，尤其家里有小孩子的，小朋友可开心了
茱萸湾,按照具体工作内容不同，可以分为领队、全陪、地陪。想要从业必须经过全国导游人员资格考试。现在的导游一般挂靠旅行社或集中于专门的导游服务管理机构。
茱萸湾,入园还是挺方便的，里面的动物也很多，还可以烧烤，搭帐篷，放风筝
茱萸湾,过去碰巧下雪，雪景很美哈哈，还堆了雪人呵呵
茱萸湾,小长假出行，人比较多。带着孩子去踏青，转一圈大约2、3个小时。
茱萸湾,性价比高，值得一去。
茱萸湾,动物园动物很少 一般般
茱萸湾,去就是为了烧烤的，有专门烧烤的地方但不能用自己的烧烤架！要200元现金做押金租烧烤架，2小时60元！！！其实价格还行吧！
茱萸湾,挺不错的，带娃出去旅游首选，除了各种各样动物还有骑马和碰碰车
茱萸湾,这里的植被，动物能和谐的生活在这里，风景真的很不错，周末节假日带小孩来走走很不错哦，大自然的氧吧。
茱萸湾,很有意思！和同事们一起去烧烤！天气非常好，携程票价最划算！
茱萸湾,經濟實惠可以走走
茱萸湾,还不错，适合周末的时候带孩子去玩玩，
茱萸湾,国庆节后的一周错峰出游，景点里人不多，有很多当地的亲子旅行团前来游玩。茱萸湾风景区其实也就是扬州动物园，场地不算大，动物种类和数量也不算多，适合小朋友去看看动物，在森林里逛逛。
茱萸湾,半个 海誓不错的
茱萸湾,大门口检票员蛮好的，公园蛮大的，干干净净的，里面有很多小动物，里面小店里的烤肠，冰糖葫芦很好吃
茱萸湾,去过很多次了，携程上订比较划算些，孩子很喜欢去，不仅有动物，也有儿童游乐区
茱萸湾,人不多，地方大，比较适合全家一起来
茱萸湾,早上9点进去，下午2点半离开，相当满意，值得一玩，优美的自然美景和动物联系在一起，有动有静，在这里人，自然，动物组合成一幅优美的画卷！
茱萸湾,景区很好，比较适合带小孩子游玩，动物喂养的都很肥，美中不足的就是天气有点冷，动物们不爱出来
茱萸湾,玩的很开心，携程订票很方便，下次出行还是选择携程。
茱萸湾,其实就是个动物园。好在里面很干净，地方也很大，动物种类还比较多，走走休闲游还是挺好的。推荐
茱萸湾,总体来说还是不错的，带孩子去玩的，小孩玩的很开心
茱萸湾,看动物，看表演。玩卡丁车，儿童乐园。就是天太热。
茱萸湾,去的那天天气很好，已经去过好几次了，每次都是带孩子来玩的，里面有很多动物，宝宝已经记住很多了。这里还可以野餐，以后还会经常来的。
茱萸湾,带孩子和家人一起出行，非常方便，直接刷身份证入园即可！茱萸湾非常适合带孩子游玩，看看动物，带个帐篷，累了可以在草坪上休息休息！
茱萸湾,位于扬州城区东北郊湾头镇。湾头镇因盛长茱萸树，故古时曾名茱萸村、茱萸湾。有不少花卉植物，更有很多动物，有火烈鸟、老虎、狮子、熊猫、天鹅、熊等，品种蛮多的，黑天鹅很漂亮
茱萸湾,还好吧，适合带着孩子来看看，里面玩的东西太贵
茱萸湾,孩子很喜欢玩，携程买票既方便又实惠，很好很好
茱萸湾,景色不错，有趣好玩，总体超赞，性价比高，里面的动物很可爱。下次再有朋友来再去玩…………………………………………………………
茱萸湾,去过很多次了，带小朋友去转转还是不错的，携程上买票很方便，入园时只需出示身份证即可
茱萸湾,风景非常漂亮，孩子非常喜欢，以后还会光顾！
茱萸湾,首先，大熊猫可以免费观看，但是鳄鱼馆居然要单独收费。我们在门口说了句：居然要收费。里面的工作人员居然还骂骂咧咧的！还有里面的红龙恐龙园，也要收费！难怪门票便宜，这些加起来。真心不如南通和常州的。最起码人家一票全含。其次是里面的动物，狒狒和猴子都出去打工了吗？都不在家？总之，个人体验感觉非常坑！不会再去第二次！
茱萸湾,环境一般，打车不是那么方便，不过景区门口有个32路公交终点站可以乘出来一点再打车！ 景区其实还不错，挺适合带娃的，跟动物近距离，还有很多儿童乐园，总体来说挺值的！
茱萸湾,环境优美，不费时间，停车不方便。环境优美，不费时间，停车不方便。环境优美，不费时间，停车不方便。环境优美，不费时间，停车不方便。环境优美，不费时间，停车不方便。
茱萸湾,动物还蛮多的、就是大猩猩会拿屎砸人！！！
茱萸湾,风和日丽，很适合带孩子去游玩，玩得很开心
茱萸湾,这次还是凭身份证换票才能进去，十点钟开始的第一场，等了二十分钟才开始，表演的熊和马很好，熊骑车很可爱^ω^，骑马也很棒。！，小朋友喜欢，小丑也是，但是就是简单的做气球，也不多，很多小孩想要。开始的走钢丝有些动作还是很棒。钢丝跳绳转呼啦圈，舞蹈也不错，就是音乐声音大了点，总体不错?就是门票有些贵
茱萸湾,还可以吧！最好在网上订票！在柜台要45呢！里面动物挺多的！可惜现在没有大熊猫！
茱萸湾,总体不错，天气好了可以带娃一起来春游，
茱萸湾,天气暖和了一家人过来玩下挺好，就是动物比以前少点了。早上过来早许多动物都在睡觉
茱萸湾,5.1假期，组织家里亲戚一起烧烤野炊
茱萸湾,很好哦，不止一次去了，宝宝对小动物们也很感兴趣，还看了国际大马戏，马戏的时间比较长，1个小时左右，真心惊险刺激，很棒
茱萸湾,值这个票价 动物不少 表演都是另收钱的
茱萸湾,很好，很开心！！？？下次还来！！？
茱萸湾,有点像动物园，国庆的时候带孩子来这里玩，可以玩一整天，孩子也玩得特别高兴。
茱萸湾,带孩子去的，孩子很喜欢，玩的很开心
茱萸湾,还不错的啊，门票也不贵。很好。
茱萸湾,中午从南通开车过来。玩了一个下午，门票不贵，有大熊猫、袋鼠等珍贵动物。
茱萸湾,性价比高，比南京红山动物园好。
茱萸湾,门票便宜，风景也不错，里面除了看动物是免费的，其他什么都是要收费的，
茱萸湾,扬州动物园和植物园，火烈鸟很好看，其他的动物大多数嫌热，不怎么动，猴子还是比较活泼的，走的还伸手跟你要东西吃
茱萸湾,性价比很高的地方，绿树成荫，空气很好，还有比较多的动物，园内的观光车也是15块随便坐，车很多，司机还特别交代如果等不到车可以打电话，他们会直接来接。
茱萸湾,天气好 心情好 景区好 挺开心的
茱萸湾,空气非常好，很适合全家郊游，动物园里动物种类蛮多，游乐场很适合孩子玩耍，大片的树林是露营的首选，下次有时间发动更多的盆友再去。
茱萸湾,这里只适合中班以下的小孩去消磨时光，再大一点的小孩去就没意思了。
茱萸湾,特别适合带孩子去，熊猫馆开放了，很多小朋友去参观，有意思呢。萌宠乐园还可以给羊驼小山羊喂食互动，不错呢。
茱萸湾,这个马戏节今年才有的，价格和景区门票一样，说是马戏节其实节目更多的是杂技表演，动物表演只有一只熊和遛马。
茱萸湾,周末天气暖和，人气爆满，直奔烧烤区，烧烤玩看看熊猫打打牌很惬意
茱萸湾,还是国庆长假期间带小孩去玩的，动物还是挺多的，很值，价格也不贵
茱萸湾,好多水里动物可以近距离接触，很亲切。海狮表演才10元，超值。
茱萸湾,大熊猫在屋里吃竹子，宝宝喊它半天它就只给我们背影，下次一定看正面，宝宝跟爸爸骑马很开心，一点都不怕，带很多东西的话，最好租个车，宝爸快累死了
茱萸湾,很大的公园式，在里面散步带孩子玩玩还行，没什么特别的娱乐，可以放松下看下风景，动物很少，不足的是里面没什么吃的，天热时候去可以，天冷去不好
茱萸湾,全家出游到扬州玩两天，在网上看了一下觉得这个适合全家的喜好，特别是儿子，看到动物园里的这些小动物都非常高兴，风景区非常大，可以要很长时间。
茱萸湾,一项最深刻的是那一个池塘里有很多的金鱼人文景观花卉融为一体
茱萸湾,非常不错哦！带孩子去玩的，孩子很喜欢。环境不错，设施也很齐全，虽然是淡季，但还是很不错的。好评！
茱萸湾,带孩子去玩的，孩子玩的很开心，烧烤亲子聚会好去处，推介朋友们去玩，就是停车后要有一段距离，不然超级堵，建议朋友们可以直接选择公交直达或者打的都是不错的原则
茱萸湾,最喜欢这里，价格便宜，玩着不累，很喜欢水杉林，累了在里面搭个帐篷，休息一会儿，来个野餐，很是惬意，其他动物要另外花门票的反而没什么意思
茱萸湾,携程购票方便，直接扫码入园。景区停车场略小，好在人不是很多，玩的挺开心。动物园品种不多，景区还是挺大的，动物园植物园合二为一，值得一玩
茱萸湾,第一次用携程订票，没想到这么方便，定的大马戏票不知道也在进门的地方领，到了马戏门口又回头来领的，里面环境优美空气清新，适合一家人游玩。
茱萸湾,携程订票很方便，取票需要带上短信+手机号，就可以啦！～
茱萸湾,挺舒服，适合小朋友玩，地方比较大，绿化挺多，性价比很高，停车方便，是亲子游的好去处，里面有不少儿童健身设施，宝宝很感兴趣，下次还会去的
茱萸湾,网购票价比到现场还贵，没什么意思。风景不错动物不多。
茱萸湾,茱萸湾动物园动物很多，很适合宝宝去玩，性价比蛮高的！
茱萸湾,踏青的好地方
茱萸湾,适合带小朋友一起游玩，可以投食小东西，可以搭帐篷烧烤
茱萸湾,这个价格太直了，大部分猛兽类的动物都能看到，只是进去后爬行动物还有马戏表演都要另外收费，不过价格很实惠，值得一玩
茱萸湾,不错的景点，风景宜人，小动物挺多，更适合有小孩的去玩
茱萸湾,很好哦，宝宝很感兴趣，不是第一次去了，清明小长假人也不是很多，可能园子大了，人流都分散掉了吧
茱萸湾,第二次带小孩过来，同时也是自己第五次过来。今天人挺多的，但进去因为园区较大，人流量感觉还可以。总体感觉园区越来越好，动物也越来越多。
茱萸湾,这里的动物有很多是散养的，不是关在笼子里面的，有意思
茱萸湾,看看小动物和花花草草，性价比超高，亲子遛娃好去处。
茱萸湾,去茱萸湾风景区就为了参观扬州动物园，这个动物园的特点就是能让小朋友近距离接触到孔雀、天鹅、矮脚马、羊驼、鸽子、猴子等等，亲自喂食。
茱萸湾,很好，我们去的时候正是高峰期，人很多，景色很美，有很多好玩的地方，停车免费，出行也很方便。景点濒临京杭大运河，可以看到来往的船只！
茱萸湾,去的时候人不是很多，景色很美，是个值得一去的地方。
茱萸湾,价格不贵，而且里面的动物也很多，很适合带小朋友去玩
茱萸湾,第二次去了，体验感十足，当地人也去，溜有趣好玩，体验很好，景色不错，值得推荐，娃不错的地方，动物园跟植物园连接一起的，总体不错。
茱萸湾,人实在太多了，去过很多动物园，虽然比不上上海动物园、常州淹城动物园、北京动物园。但是毕竟靠家近，能有个如此动物园已经很不错不错了
茱萸湾,在扬州郊区，挺远的。去的当天下雨，多亏下雨，人不是很多。还好吧。在扬州郊区，挺远的。去的当天下雨，多亏下雨，人不是很多。还好吧。
茱萸湾,扬马的那天，和朋友一起带孩子们游玩，真的是一个很不错的地方，很干净，空气很好，里面很多动物，大猩猩特别可爱，有机会还想再去走走！
茱萸湾,好..............................................................
茱萸湾,阳春三月，来茱萸湾公园踏青吧，暖风熏得游人醉！
茱萸湾,这个风景区还不错，挺大的面积，里面有个动物园，虽然动物不太多，但是带小孩随便逛逛可以的，主要是人不算太多，适合节假日家庭出游。
茱萸湾,面对全国范围内风景区人满为患的现状，这里是绝妙之处，有儿童游乐场，还有水上项目，最大的特色是动物园，挺齐全的，总体性价比很高!
茱萸湾,挺开心的 风景不错 动物也挺全的。是个适合带小孩还有全家去玩的好地方。推荐大家可以去玩玩。
茱萸湾,价格便宜，自然公园和动物园相结合，老少咸宜。
茱萸湾,很好玩 还会去的*******************************************************哈哈
茱萸湾,还有熊猫！！风景不赖，估计是快到淡季了，人少，一点都不挤，再过几天去吧，省钱啦，哈哈
茱萸湾,烟花三月下扬州，遍插茱萸少一人。茱萸湾北接邵伯湖，西濒京杭大运河，东连仙女镇。因此地北有茱萸村，并遍植茱萸树，故以茱萸立名。
茱萸湾,动物和植物相互融合，景点非常漂亮，值得一游。
茱萸湾,景色不错，总体超赞，性价比高，适合带宝宝去看小动物。宝宝很喜欢，现在修建的很大，总体很不错，价格也非常的适中，适合周末出游
茱萸湾,***赞
茱萸湾,***赞
茱萸湾,风景优美，带小朋友去很合适。虽然动物种类不算多，但动物笼舍分布合理，比南京红山动物园要好些，不会很累。
茱萸湾,五一假期，带孩子去茱萸湾景区~扬州动物园，优点:外围免费停车，但是停车场路面建议修理平整。缺点:景区内部小的收费点太多。建议管理部门把门票价格可以适当提高，把景区内的小景点包括进去！
茱萸湾,玩的很开心，适合带宝宝去玩........
茱萸湾,下雨天人不是很多，门票价格不高，值得来玩。
茱萸湾,地方不错，很多动物，比较适合带小孩去看看。
茱萸湾,当天8:00前下单，到景点工作人员解释今天团体包场没有位置，我说是携程网订好的，客服打电话咨询下，就出票了，携程让很满意!
茱萸湾,还不错，风景优美，动物也挺多，就是不能喂食
茱萸湾,茱萸湾很漂亮，动物很可爱，植物很多，好地方
茱萸湾,很好，很好，很好，很好，，，，，，，，gggggggggggggggggggggggggggggggggggggggggg
茱萸湾,周末带小孩去玩还不错吧，动物不是很多，长颈鹿大象没有，但是价格在这里性价比还是不错，里面的爬行馆还要另外买票20元。带小孩骑马大人小孩30一圈。公园门口的收费停车场位置不是很多，建议停在200米外的免费停车场。
茱萸湾,进入景区后才发现它原来是个动物园加植物园的混合景点，游客大部分集中在动物园区域，一般大人会带小孩到这边观赏各种各样的动物，并开展一些与动物的互动活动。继续往北走就是植物园区域了，几头鹿警觉地出现在树林中进行觅食，而我最感兴趣的莫过于湾的尽头，这儿不仅有一座宝塔矗立其间，更能眺望远处的铁路桥，河风吹在脸上十分惬意。靠东侧有一个航标灯柱，起源于清朝，为古代京杭大运河进入扬州城的标志。
茱萸湾,这个马戏一点也不好看，叫马戏，其实就是杂技，就是一开始五匹马，后面全部是杂技，根本没有动物的，里面热的不得了，还有一股油漆味，上当了，35块贵是不贵，但是浪费时间，还出了一身汗，实在浪费！不推荐！动物园也不好玩，长劲鹿也没有的，大象也没有的，叫是带女儿来扬州看奶奶，女儿非要去动物园，上海动物园30块门票，比这个好看多了，真是不推荐
茱萸湾,很值得去玩，没有瘦西湖的名气大，但是这里的景色也不错，植被比较多，走在景区里很凉爽，带爸妈一起去的，走走看看，老人很开心
茱萸湾,一个大公园，规划的还不错，有动物有绿植，还不错，可以去去的。一个大公园，规划的还不错，有动物有绿植，还不错，可以去去的。
茱萸湾,一次不错的游玩经历，很适合带着小孩全家一起出行，动物园内有很多不同种类的小动物，园内的花草树木的种类也有很多，环境很好。
茱萸湾,风景非常美丽，环境也非常的好，小动物也多
茱萸湾,带着孩子亲子游，地方不大，走走也挺舒适。
茱萸湾,去的第二次了第一次，网上可以便宜点是在门口买的票，真的很不错哦，老人小孩最佳选择
茱萸湾,整个游玩过程很开心，也不止一次去茱萸湾了，既然针对孩子希望商业类多开发一些，孩子可以吃的东西太少了。最后，这一次居然遇到了一个坑爹项目！园内的电瓶观光车上写着招手即停，我们误以为是免费的，结果上了车收15元/人，但是我们上车的地方离大门口只有一分钟车程！司机兼售票员并未作任何提醒，就这样坑走了我们45元！觉得很不合理！
茱萸湾,非常适合带孩子去游玩，挺大的，不错。价格也非常合适，宝宝玩的很开心，推荐大家去游玩。喂金鱼喝奶那个挺好玩的，宝宝开心死了
茱萸湾,很开心????hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
茱萸湾,景色不错，性价比高，大多数动物都关在笼子里，开放空间不够，别的都挺好。32路公交车到达，停车场有几个，地方也比较大，里面吃饭的地方比较low，东西不好吃，有几个馆还是不错的，希望能看到长颈鹿出来玩！
茱萸湾,扬州茱萸湾湿地公园，环境不错挺好的。。
茱萸湾,值得一去，春天景色不错，也有不少动物。
茱萸湾,扬州有名的景点太多了，像瘦西湖，而茱萸湾的地理位置又相对比较偏，去的人应该还是当地人居多。景区里面还算大，有很多动物，也有娱乐设施，总体感觉还可以，离市区远。
茱萸湾,陪孩子去，很开心，喂了鸽子，骑了马，开了碰碰车，看了大熊猫，老虎，狮子，熊，好多好多动物，现在这个季节带孩子去玩，正好
茱萸湾,"动物不是很多,带小朋友周末玩玩还可以。"
茱萸湾,带着孩子家人一起出来散散心，放松放松
茱萸湾,里面的动物比上次去的时候少了，熊猫都没有了，狼和豹子都没有野性，一直躺在角落
茱萸湾,大马戏很好看，孩子很喜欢，节目50分钟左右，内容很丰富！
茱萸湾,茱萸湾的景致很好，特别喜欢这个地方
茱萸湾,典型扬州风景，适合带老年人一游！！
茱萸湾,动物挺多的，地方挺大的，服务挺好的
茱萸湾,价格便宜，位置也好走，虽然天冷动物不多 ，带孩子玩玩足矣
茱萸湾,不错，风景很美，值得以后在去，不丑
茱萸湾,静中有动，非常适合一家大小悠闲游玩
茱萸湾,环境好，道路宽广，游玩项目多，交通方便，可能不是节假日，有种少有的安静，非常舒适，有种在公园晨练的那种舒服的感觉。
茱萸湾,带小朋友进去玩，很合适，有动物看，还有一些简单的游乐设施，还看到了老虎打架，回去宝宝就会学老虎叫，很开心的一次游玩
茱萸湾,经常去玩，每次去都要弄烧烤很好玩
茱萸湾,非常适合带家人一起去散散心！！！
茱萸湾,风景不错，各类区域划分合理，要是有个别动物换过家之后的牌子能换下就更好了
茱萸湾,茱萸湾总的说来是个半岛生态型动植物园。公园的动物开放式散养，种类丰富，滨河风光带将运河风光尽收眼底，四季植物争艳
茱萸湾,办了一张游园卡，经常戴孩子来玩
茱萸湾,风景非常美丽，水也特别清澈！！
茱萸湾,景区风景不错，面积也还蛮大的，有不少动物，小朋友很喜欢，可以一家人一起过来玩，带小朋友过来走走，认识不少动物。
茱萸湾,景区环境很好，小动物也挺多的，端午节假期过去游玩的，人不是很多，一家人闲庭信步很是惬意，很愉快的一次旅游体验。
茱萸湾,经常带娃去，很好的寓教于乐的地方，动物品种还不够全吧，希望园领导继续开发啊，把湾头一片全部拿下更赞，搞成度假村
茱萸湾,很惬意，等花儿开了再去一次……
茱萸湾,非常好的景点，非常适合带小朋友来玩，能够和动物亲密接触，孔雀开屏等。
茱萸湾,很棒的一次旅行哦，孩子玩的很开心，天气也好，门票不贵，建议买电子票，直接刷二维码就可以了
茱萸湾,还不错哦，值得和小盆友一起去玩。只是不要受附近村民忽悠到他们那里停车，虽说十块也不多，只是有一种受骗的感觉。
茱萸湾,人太多了，基本就是去看人的
茱萸湾,动植物同园 很赞。看了几个表演show 也都很不错。尤其适合孩子与小动物们互动体验 孩子很开心 一番很难忘的经历。
茱萸湾,走的路不是很多，也没有人山人海的感觉，动物倒是挺多的，记住防蚊就好
茱萸湾,带小朋友去的，绿树成荫不怎么晒。动物还行，小朋友喜欢。还有不少游乐设施。外面的马路在修路，过节去堵的要死。
茱萸湾,地方很大 不错不错 值得一玩！
茱萸湾,景区门口停车方便，直接刷身份证就能入园，景区动物蛮多的，适合亲子游，小家伙玩的很尽兴。
茱萸湾,总体来说不错，刷身份证进园方便，最基本的动物也都有，就是环境有改善空间，感觉有点乱，可能是国庆游客多的缘故
茱萸湾,风景不错，小动物也挺可爱。
茱萸湾,离扬州市区有点远，基本都是动物园，虽然也不大，转一圈一个小时就结束了，但野炊的人不少，可以带点吃的全家一起去玩玩，感觉还不错。
茱萸湾,棒棒的哦！还有食蚁兽，超级可爱呢！跑马场也棒棒的呢！价格也不贵哦！
茱萸湾,非常不错的亲子游玩场所，适合带孩子踏青，景区风景非常好，还有动物园，适合各类人群玩耍
茱萸湾,还不错呢，五一节人太多啦，好多节目都没排到队，下次再来玩吧，就看了一个海狮表演，时间也比较短，都不过瘾。
茱萸湾,风景美丽，空气清新，环境非常不错，带孩子玩的，孩子很开心，还有手推车出租，非常便捷，周末去的，人有点多。
茱萸湾,环境不错，动物园比较干净，规划的很好，可惜今天下雨，有些动物待在小房子里了，如果是晴天都在活动区会更好玩
茱萸湾,宝贝最爱的地方，天天吵着要去看小动物，因为离家很近所以经常会去看
茱萸湾,地方没法停车，自驾游的朋友最好打车地方没法停车，自驾游的朋友最好打车地方没法停车，自驾游的朋友最好打车。
茱萸湾,扬州美景胜西湖，瘦西湖，大明寺，茱萸湾，至今历历在目，真是人间天堂好去处啊！下次一定还要来一次细细游玩！
茱萸湾,周末假期人多的一套糊涂，本地人来玩的居多，车要停在很远的停车场，动物还挺多，关键是没得吃，景区内没啥吃的，附近也没几个像样的饭店，景区门外大排档一路都是，很不干净。总的来讲票价是值的。
茱萸湾,我4月初来扬州的，本打算去兴化看油菜花的，后来担心孩子太小，路途太远就改在来茱萸湾公园玩。茱萸湾公园非常适合亲子游，有孩子喜欢的动物，有远离市区的绿化安静环境，一点也不后悔没去看油菜花
茱萸湾,40元的门票比较值，有大小熊猫袋鼠等动物，动物都比较精神，环境卫生，基本没啥异味，植物园春天来应该很好看
茱萸湾,五一假期，带孩子去茱萸湾景区~扬州动物园，优点:外围免费停车，但是停车场路面建议修理平整。缺点:景区内部小的收费点太多。建议管理部门把门票价格可以适当提高，把景区内的小景点包括进去！
茱萸湾,挺不错的，里面环境很好，看到好多人在里面搭了帐篷野餐，动植物在一起的也不多，门票也不贵，以后还会再去的
茱萸湾,地方挺大。由于人多或是其他原因？散养动物关起来了，还是我没撞着？有点可惜。总体不错，适合一家人踏青 散步
茱萸湾,这里是魔都不多见的原生态景区，不仅有丰富的植被，而且有非常多类别的小动物。感觉很不错，尤其是亲子活动。
茱萸湾,一年去一两次，带孩子去的，因为雨天所以没什么人，感觉很好，动物不多，但是孩子还是挺开心的，草地很有感觉
茱萸湾,帮朋友订的，据说还可以。要我自己没去过，下次有机会去看一下。有趣好玩，景色不错，性价比高，总体超赞，
茱萸湾,里面有不少可以自己亲自喂食的项目，特别适合小孩，玩得很开心，特别是有个小猴子和小羊，大人都特别想去喂
茱萸湾,小宝贝玩的好开心，而且价格比现场买便宜，买票方便，不需要排队
茱萸湾,挺好的一个动植物园，很适合孩子玩，能喂天鹅，喂孔雀，喂鸽子，动物很活泼，总在活动！带孩子的很值得去！
茱萸湾,我们从北京来，茱萸湾风景区给人一种北京小型动物＋植物园的感觉，虽然是12月初淡季去的但风景依然很优美
茱萸湾,总体感觉很好，特别是又引进了袋鼠等几种新动物，各种猴子都很顽皮，也许是天热的缘故，两只猩猩有点散漫。
茱萸湾,又要打四十个字，好吧，非常值得推荐带小孩子去的地方，植物，动物，湖，草地，野炊，儿童乐园，全部都有！
茱萸湾,很不错的地方。小朋友玩的很开心，还有大熊猫，和袋鼠。地方很大，空气很好。孔雀和松鼠散养在树林里，还有很漂亮的火烈鸟，很多动物都是第一次看到
茱萸湾,早上一开门就入园了，人少很安静。孩子可以近距离接触小动物。
茱萸湾,离市区较远，到32路公交很方便。动物不是太多，但养得不错。逛到最远的茱萸宝塔一圈回来大约2个小时。
茱萸湾,每年带孩子去一次，有植物有动物，还可以露营，很值得推荐，关键价格还不贵啊，有小孩的带孩子去，很不错
茱萸湾,还不错的，希望沿河的栈道做的时候该有坡道，不然太不方便带小孩推车的家长了，另外茱萸湾没有大象吗？
茱萸湾,***
茱萸湾,还可以。空间大，环境还不错，树木植物很多，可以逛半天，同事可以搭帐篷，野餐。
茱萸湾,非常适合亲子游，活动空间很大，新建的孔雀园很受小朋友欢迎
茱萸湾,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
茱萸湾,这个景点是动物园和景点的混合，作为动物园来说，规模比较小，但景色比传统动物园好很多，总的来说景色不错，票价不贵，带娃小朋友很推荐喔。
茱萸湾,动物园加植物园，宝宝玩的非常开心，就是没有大象长颈鹿这些大型动物，非周末去的，人很少，非常好
茱萸湾,这是性价比很高的动物园，价格便宜，而且动物园里的动物与游客很近，伸手就能碰到的，小孩子去很好
茱萸湾,原来的扬州动物园。小孩子不少。
茱萸湾,不错，不错不错，不错不错，不错不错，不错不错，不错不错，不错不错，不错不错，不错不错，不错
茱萸湾,简单说就是扬州动物园！和苏州比逊了不少，但是小熊猫印象深刻！还不错，要是天不下雨就完美了！
茱萸湾,环境不错，动物和植物品种比较多，值得好去游玩！而且门票还比较便宜，停车场比较大，交通方便！
茱萸湾,很棒的公园、遛娃好去处！真心喜欢门口的天鹅湖、偷偷喂点好吃的哈哈哈哈
茱萸湾,门票价格不贵，可里面所有都要再花钱，有点坑，就连两栖爬行馆都要花钱进去，坑大发了。还有个体能场，30，抢钱来的更快点，这样子的报价，景区都不管控吗？
茱萸湾,位置在扬州瘦西湖的北边那一片吧，周围规划的都是旅游地产，有个玉器小镇正在建设中，所以周围配套不是很成熟，过去的交通也不是太方便，有公交车，但是车次比较少，有些小动物可以喂，总体还一般般吧！
茱萸湾,非常好，让小朋友亲近大自然，一定要买电瓶车票，不限次数，随便做.三周岁宝宝不需要小车车了
茱萸湾,非常好！愉快的一次游玩！正好赶上下雪，雪景很赞！
茱萸湾,很不错哦，今天旅游上万人，爸爸妈妈第一次来茱萸湾
茱萸湾,个人很喜欢，自然环境优美，公园里走走很放松身心。
茱萸湾,公园地理位置很好，里面很干净，空气清新，还有宝宝专门玩得地方，宝贝玩得都不肯走，下次还来
茱萸湾,3点多入园的，蛮不错，比较亲民的的公园，价格不高。有动物有游乐场，下次有机会还会来的。
茱萸湾,票价不贵，地理位置不错，在一座岛上，小朋友去玩了一次，动物数量也不是非常多，风景还不错
茱萸湾,非常不错哦！环境优美，绿地与河流相连，动植物交汇，自然风光独特，特别是动物很多。好评！
茱萸湾,天气有点热，不过树荫挺好，动物不算多，走一圈就差不多了。不过带着孩子，转转，也是可以的
茱萸湾,你们还能不去上课的感觉……在干嘛。一个人就是说你也不知道自己有时候真的觉得很幸福……在
茱萸湾,不会去除皮肤表面形成一道亮丽的颜色和味道不错，不能再也逃生。我会一直陪着自己去了……一
茱萸湾,动植物园为一体，风景优美宜人，孩子在里面非常高兴，票价也很便宜，值得带孩子去，不虚此行
茱萸湾,动植物园为一体，风景优美宜人，孩子在里面非常高兴，票价也很便宜，值得带孩子去，不虚此行
茱萸湾,去好几次了，很好，经济实惠！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
茱萸湾,带奶奶去玩的，她觉得很好玩，老人家是挺喜欢看看的，小熊猫很可爱的.无聊的时候逛逛挺好的
茱萸湾,亲子游玩的不二选择…但是景区周边的道路只能用一个字形容：烂！清明节假期去的，基本上人挤人，建议错峰出行！
茱萸湾,茱萸湾风景不错，动物也挺多的。小孩子特喜欢！
茱萸湾,很开心，动物园植物园在一起，面积很大，还有很多娱乐设施，主要是动物都很萌，值得一去！
茱萸湾,不错，适合孩子玩，挺大的，去的话要带点吃的去
茱萸湾,很有秋天的感觉，动物种类还行，内部分区也不错。要是再有大象、河马、蛇之类的就完美了。
茱萸湾,第一次使用携程买门票，非常好，操作很方便，入园也很方便，以后买门票就用携程了，满意！
茱萸湾,变化很大，很好看。里面的动物比较多。孩子们特别喜欢，而且价格也适中，下次还会选择这里
茱萸湾,很方便，动物品种多，还好玩，很方便，动物品种多，还好玩，很方便，动物品种多，还好玩，
茱萸湾,环境非常美丽的动物园，和植物园在一起真的是很不错，里面还有儿童游乐的地方，非常开心！
茱萸湾,位置比较偏僻，但是32路公交车的终点站，可说方便可说不便。 里面动物蛮多的，有老虎、狮子、熊、各种禽类等，相对于都是风景的扬州可以说是比较好玩的了，很适合带孩子去。
茱萸湾,这趟旅行非常愉快，动物品种繁多，娱乐设施也不错，而且门票也不贵，非常适合出游的首选地
茱萸湾,茱芋湾风景区靠近京杭大运运河，主要以自然风光和动物园区为主。这里可以看到许多火烈鸟、仙鹤、天鹅等鸟类，也有骑马、海洋剧场，还可以在三月份看琼花。
茱萸湾,选了三人的门票，儿童70周岁以上老人免费，到景点才看到还有60周岁到69岁票价20几元，app上也没介绍，相当于多花几十块
