景点,comments
个园,看过个园，知道了什么叫富甲天下。
个园,景色不错，
个园,方便不错！
个园,但凡江南园林其实大同小异 几乎江苏主要旅游城市都有那么几处 无非是老旧房屋老家具和假山亭子之类的 感兴趣的人不妨看看 但历史文化也没那么浓重
个园,好像有个这样的私家花园
个园,个园就在东关街上，个园位于江苏省扬州市广陵区东北隅，盐阜东路10号，这座清代扬州盐商宅邸私家园林，以遍植青竹而名，以春夏秋冬四季假山而胜。
个园,非常值得一逛的园子。来扬州没有逛其它园，就到了这一处，整个园子还是挺大的，最早是盐商的府邸，喜欢竹子，整个后院种满了竹子，还取名个园。这里最吸引人的还是前院的四季风光，院子设计时还真是用心，四季的景色全都布置在一处，几处客厅布置也非常讲究。前阵桂花飘香后院，闲来坐进茶室喝上一杯，非常悠哉。
个园,扬州著名的景点之一，园内山水交融。
个园,性价比高，景色不错，总体超赞，
个园,景色不错，性价比高，
个园,第二次来玩。购票便捷。景园里的家具和假山给我留下了深刻的印象。
个园,里面家具陈式古老又新奇，拍了很多照。网上购票便捷，省去了排队。
个园,纯看风景 算是竹子 逛了半个小时就出来了
个园,太一般了 门票贵
个园,认真负责任，很好。
个园,景色不错，跟着旅游团队听了讲解。
个园,景色不错有趣好玩，
个园,景色不错，总体超赞，
个园,不可复制的私家园林，值得游览观光。
个园,景色很好 喜欢这个院子
个园,扬州知名盐商的私家园林。之所以叫个园，是因为园中遍植青竹，竹叶形状像一个“个”字。小巧玲珑的地方，麻雀虽小，五脏俱全。 个园位于江苏省扬州市广陵区东北隅，盐阜东路10号，曾荣获第三批“全国重点文物保护单位”和“首批国家重点公园”称号。这座清代扬州盐商宅邸私家园林，以遍植青竹而名，以春夏秋冬四季假山而胜。[1]由两淮盐业商总黄至筠于清嘉庆23年（公元1818年）在原明代“寿芝园”的基础上拓建为住宅园林。[2]个园以叠石艺术著名，笋石、湖石、黄石、宜石叠成的春夏秋冬四季假山，融造园法则与山水画理于一体，被园林泰斗陈从周先生誉为“国内孤例”。2005年，个园被誉为国家AAAA级风景旅游区[3]，全国二十家重点公园之一。2016年个园成为首批国家重点花文化基地之一。
个园,值得一看，有时间可以多
个园,景色不错，
个园,扬州最漂亮的园林，见识了当年盐商的富庶奢华。。。
个园,位于东关街上的个园，虽然不大，但还是值得一游。正值秋天，景色非常优美，“春夏秋冬”四景很有特色。要早点去，人还少一点，我们是八点进，到8:30人就开始多起来了，还有旅行团，但可以听免费的导游解说哈哈。
个园,名园超好??
个园,好的行情才赚了
个园,***
个园,在园内能看见一年四季的风景，算是小而精的园林吧，很不错
个园,扬州个园就在东关街的另一头，游客很多，假山区很有特色，还有很多竹子建造的非常漂亮，园内很大，不熟悉这里的还可以请个讲解员非常棒。性价比高，景色不错，总体超赞，
个园,个园是个值得去慢慢品味的地方，每一处都值得驻足停留，强烈建议哦。
个园,票太贵了，性价比不高
个园,说实话没什么意思，就是古代财主的房子
个园,赞一个！！！！！！！！！！！！！！
个园,环境很不错
个园,江南水乡风景，很幽静的院子。
个园,可以去逛逛
个园,有趣好玩，性价比高，总体超赞，景色不错，
个园,景色不错，
个园,景色不错，
个园,很好，值得去。
个园,还不错的景色
个园,扬州富商的园林
个园,总体超赞，第二次来个园了，很好的园林景观！尤其是春夏秋冬造园的石头！绝对中国一绝！还会再来的！有趣好玩，景色不错，性价比高，
个园,个园风景很美，挺好的地方不错啊
个园,个园很美很精致，北方人难得一见
个园,个园了解一下，风景很好看的地方
个园,很不错，带父母来的，父母玩的很开心。
个园,竹林是这里的特色，值得票价，藏书楼里很有韵味，还有隐藏画展，秋山里面很凉快也很大，夏天是个消暑的好地方，朋友小聚打打牌喝喝奶茶真不错，推荐去玩。
个园,屋后花园很赞，石块堆砌别致。
个园,风景好，但是由于是国庆长假，人满为患。但是假山、水池、建筑、园林都很有特点，也很精致。 正好秋天，园林里的植物颜色各不相同，丰富多彩，很美。
个园,风景好，但是由于是国庆长假，人满为患。但是假山、水池、建筑、园林都很有特点，也很精致。 正好秋天，园林里的植物颜色各不相同，丰富多彩，很美。
个园,景色不错，有趣好玩，性价比高，
个园,景色不错，总体超赞，这边的园林景观都差不多，主要还是能边看边了解它们的历史
个园,我们在11的时候去了客源 吃了很多好吃的东西 看了很多好看的风景 ，里面的房子真不错 ，花草草很好看 ，就是门票有点贵 要是五元一张就很好 
个园,"考试期间碰到一位园林规划转码的妹子，相与小游。在越来越千篇一律的城市里，有些苏杭扬泰的园林与当代人许是种精神寄托吧。印象深的就是民国期间的女教育家,社会活动家，那个曾居此处的汉学者，还有他挂在墙上的板桥对子。扬州已全没了京口瓜州 扬州十日慢 镇江南京旁的记忆了，只在这点星点缀的地方能依稀怀古追忆乡绅。"
个园,景色还是很不错的，也挺有意思的
个园,挺不错的，价格合适
个园,性价比低，
个园,家庭出游，门票使用方便，刷手机就进园了
个园,扬州个园，就在关东街的另一头，游客很多，很多游客都会请讲解，假山区很漂亮，住宅区很大，很漂亮，建造的非常好，值得一看！还买了漂亮的冰箱贴
个园,景色不错，总体超赞，性价比高，
个园,非常漂亮的园林 大气 值得一看
个园,时间充足要仔细看看
个园,喜欢园林和人文的可以去看看。景色是美的。跟东关街相邻，足够逛半天。出来后有吃的和纪念品。
个园,个园，非常有特色，值得一逛，小巧玲珑，别具洞天，尤其以竹子出名，假山花园，一年四季，构思巧妙，是中国四大名园之一，江南大户人家。
个园,总体超赞，景色不错，
个园,总体超赞，性价比高，有趣好玩，景色不错，
个园,还行吧还行吧
个园,和老人一起逛扬州，个园挺大的，从东关街的门进入的，前面几排是屋舍后面是花园，竹子很好看。
个园,景色不错，
个园,总体超赞，景色不错，
个园,景色不错，很喜欢
个园,景色不错，很喜欢
个园,人都到了扬州，不去好像不妥。去了，实在也是挺无聊。有导游讲解更好，若没有，纯属自己溜达就相当快溜完，也不知所以然。价格虚高。
个园,中国四大园林之一，园内风景秀丽，文化底蕴深厚，环境优美清洁，让人驻足留连忘返，价格合理，性价比高，发朋友圈热赞！值得推荐！！
个园,非常好，值得一去，景色很美。。
个园,私家园林，大气富庶。
个园,来扬州一定要去的园林
个园,性价比高，总体超赞，
个园,较何园，个人更喜欢个园的细腻以及它的构思巧妙。后院的春夏秋冬，从植物到地砖，每个细节都可以读出主人的品味和匠人的功力。如果时间允许，和推荐聘请位导游，可以细致的讲解设计和主人家的故事。
个园,景色不错，是了解过去大户人家生活的好地方。
个园,别有洞天，下次一定还会去。
个园,扬州个园，何园，瘦西湖24桥景区、五亭桥景区，平山堂值得一玩。朱自清故居可以朝圣，汉王陵有兴趣者可以去涨见识。瘦西湖由南门进，过了24桥就可以略过了。假山硬堆、亭屋成景、瀑布连片、泉水轰隆，无不透着生硬、浅薄和粗糙。
个园,总体超赞，景色不错，非常有特色的私家园林
个园,刷身份证快速入园 非常方便 景观很有特色
个园,刷身份证快速入园 非常方便 景观很有特色
个园,个园还是19年3月份去的，个园里不是很大但景色也很美。浓浓的江南气息！有机会还会再去玩！
个园,景色不错，
个园,景色不错，
个园,景色不错，值得推荐，
个园,景色不错，体验很好，有趣好玩，值得推荐，不这
个园,景色不错，体验很好，值得推荐，有趣好玩，
个园,个园主要是后花园大，植物多，春夏秋冬很有特色，相当于逛公园，还可以。
个园,个园主要是后花园大，植物多，春夏秋冬很有特色，相当于逛公园，还可以。
个园,值得游览，石竹见长，四季假山，很有特色，设计风格独特，堪称园林孤本，避开大假期，带家人游览，是个好去处，门票不贵，老人半票值得推荐，体验很好，景色不错，有趣好玩，
个园,值得推荐，景色不错，
个园,体验很好，
个园,值得推荐，
个园,景色不错，
个园,还挺好景色不错，体验很好，值得推荐，有趣好玩，
个园,体验很好，
个园,值得去的地方
个园,大户人家，讲究很深
个园,个园，又名寄啸山庄，是扬州私家园林中的压轴之作。景色不错，有趣好玩，体验很好，值得推荐，对面长安客栈，是游玩个园的良好居住休息地！
个园,有趣好玩，体验很好，值得推荐，景色不错，二以毒攻毒顾客i书日日覅i弹性体偷袭狗哦体罚提醒一下哦提哦行哦腾讯通工哦系统欧冠哦腾讯哦通天峡哦同学
个园,有趣好玩，景色不错，值得推荐，体验很好，***
个园,有趣好玩，景色不错，
个园,景色不错，
个园,景色不错，
个园,景色不错，值得推荐，体验很好，扬州知名盐商的私家园林。也算是四大私家名园之一。 叫个园其实于竹有关。园内种植了各种竹子。还有园内的假山叠堆，非常漂亮。有“春山益游，夏山宜看，秋山宜登，冬山宜居”之说。在扬州游玩时可别错过了。
个园,扬州知名盐商的私家园林。也算是四大私家名园之一。 叫个园其实于竹有关。园内种植了各种竹子。还有园内的假山叠堆，非常漂亮。有“春山益游，夏山宜看，秋山宜登，冬山宜居”之说。在扬州游玩时可别错过了。
个园,值得推荐，个园的精髓在于以四季为题的假山叠石艺术，“春、夏、秋、冬”四季假山各具特色。建筑中体现出满满的主人情怀以及豪门大户的阶层富庶，可谓豪金打造。一个园子中四季变换的巧妙构思令人称道。
个园,体验很好，有趣好玩，值得推荐，景色不错，
个园,景色不错，有趣好玩，体验很好，值得推荐，
个园,个园属于中国四大名园之一，请了讲解，对个园的历史、典故、居住情景都进行了比较细致的介绍，也能较好的答疑解惑～春夏秋冬四季景色融合其中，作为一所私家园林来说，艺术性和趣味性并存，值得品鉴。竹林也很具有一番风味～
个园,景色不错，园林不大主要是已假山和楼阁为主的分为春夏秋冬四季变化的景色
个园,体验很好，景色不错，值得推荐，有趣好玩，
个园,景色不错，体验很好，值得推荐，园子不大 有宅子有景色 结合的很好 
个园,体验江南园林文化，值得一看
个园,非常喜欢这个地方，当地市民也非常热情，下次会再来。
个园,不错，景色好
个园,个园有趣好玩，值得推荐，景色不错，体验很好，门口验票的小伙子，态度非常好，让我们年纪大的人在第一时间入园，节省了体力。
个园,网上事先订购好门票，到景点刷身份证就能入园，方便快捷，个园可看的景点不少，有导游讲解就更精彩了值得推荐，
个园,体验很好，值得推荐，景色不错，有趣好玩，比何园面积大布局很好好玩。
个园,刷刷步数??
个园,值得推荐，
个园,园子挺大的，有钱人的生活 ??分居住区和后花园，景色好，值得推荐
个园,个园不大，2-3小时游玩足矣。相比较苏州的几个园还是差了不少，我个人而言觉得配不上4A的级别。最有看点的地方是花园的假山处，但其规模也比想象中小很多。
个园,个园不大，2-3小时游玩足矣。相比较苏州的几个园还是差了不少，我个人而言觉得配不上4A的级别。最有看点的地方是花园的假山处，但其规模也比想象中小很多。
个园,挺不错
个园,景色很不错
个园,景色不错，
个园,性价比低，体验不佳，景色一般，人多
个园,性价比低，景色一般，人多
个园,景色不错，体验很好，值得推荐，有趣好玩，
个园,蛮不错的院落，坐落有序，叹为观止。
个园,风景还不错。风格简洁明了，一眼就能看出是清朝的特色。
个园,典型苏州园林，品古风赏园林，景色别有风味
个园,体验很好，
个园,很美的园子，幽静清雅，是个让人放松的地方
个园,不大，但很有教育意义。值得推荐！！！
个园,景色一般，人多
个园,值得一去的别致古宅
个园,好看，园林很美
个园,留园，里边儿的建筑风格非常美，典型的江南园林。特别值得游览。
个园,内容丰富，景色很好，处于闹市，逛完后可品尝当地小吃购特产
个园,非常好的，准确无误的
个园,非常好的方便
个园,值得推荐，
个园,别有洞天啊，值得一去
个园,快捷方便好
个园,快捷方便好
个园,景色不错，有趣好玩，值得推荐，体验很好，
个园,真的不错，除了人多没毛病。春夏秋冬四季造景别的园子还真没见过，不过号称四大名园还是见仁见智吧，话说回来清朝的盐商是真有钱啊。
个园,精玫典雅，非常值得一看的景点，传承的园林文化更是典范，不虚此行！体验很好，值得推荐，景色不错，
个园,只有携程可以定当日的 个园绝对值得前往，有趣好玩，景色不错，值得推荐，体验很好， 中国四大名园不是吹的
个园,体验很好，值得推荐，有趣好玩，
个园,值得推荐，
个园,景色不错，
个园,古色古香，氛围优雅，进去后感觉自己就是个杨洲大户。附近就是东关街和各种吃的，配套齐全，扬州必游之地。
个园,值得推荐，景色不错，
个园,挺好的园子景色不错，
个园,还挺好玩的
个园,景色不错，体验很好，不错
个园,第二次去了，带着老人，老人很感兴趣。景区南门出去就是东关街，吃饭购物都方便。
个园,景色不错，四季假山很有特色
个园,价格太贵了，不利于普及。
个园,一般般还可以
个园,景色不错，园子好大的，小时候去过居然没印象了 以为只有竹子是特色，原来还有无数假山石，激发你的想象。 这个棺材巷所有导游都会带着游客驻足，没有跟团的我们也听了N遍介绍
个园,景色不错，值得推荐，
个园,因竹叶形状而得名
个园,景色不错，值得一逛 
个园,景色不错，
个园,有趣好玩，值得推荐，体验很好，景色不错，
个园,有趣好玩，景色不错，体验很好，
个园,景色不错，
个园,景色不错，其实45块太贵了。最多值20块。
个园,同行有趣好玩，
个园,一定要提前一天才能买到网络特价票，当天只能买到全价的。个园实在是太漂亮了，感谢国家能让我们平民老百姓能买票看到，不然被马云等土豪买下来当做私人会所这辈子都看不到这么好的地方
个园,景色不错，值得推荐，
个园,园子不是很大，四季风景划分，竹子比较多，一个小时游玩时间足够了
个园,使用非常方便
个园,值得推荐，景色不错，
个园,小园子  了解一下
个园,大概一个了解吧  小园子
个园,非常好玩！
个园,非常好玩！
个园,非常值得。本来不想进去人太多，进去之后发现别有洞天。
个园,"国庆出游人是挺多的 不过逛逛园子还是值得的。个园的四季假山还是很有特色的,何园有晚清第一园之称，园内复道回廊是最早立交桥的雏形。??????"
个园,景色不错， 园子很精致，有很多设计的心思，要是游客少的时候去感觉会更好
个园,景色不错，园子很精致，有很多设计的心思，要是游客少的时候去感觉会更好
个园,很漂亮的私家园林，特别是一园四季，分别展现了春夏秋冬的不同变化，体现了极高的园林设计造诣
个园,个园值得推荐，错落有致，很美
个园,景色不错，比较完整地体现了一个古代住宅，因为包括了住宅区与后花园，布局较费心思，体现了江南园林建筑的特色，精致秀美，文雅风趣
个园,值得推荐，体验很好，有趣好玩，景色不错，
个园,很小的园子，春夏秋冬4个山没看出什么令人眼前一亮的地方。很一般很一般。景色一般，
个园,很漂亮的园林，果然两淮盐商富可敌国啊。 大家北门和南门，一个进一个出，一定不要从东门出去，不然会和我一样错过什么??
个园,园子很小，价格偏贵，比照拙政园，不来第二次。
个园,景色很独特，确实是晚清风格的建筑。很精致 值得一去
个园,不亚于苏州的园子，四大名园之一，文化底蕴深厚，强烈推荐一下！
个园,景点很好，价格偏贵。
个园,增加游览路线导视图，纺织重复路线！
个园,个园很美，值得一去
个园,还不错，景房都有特点，值得来玩
个园,景色不错，园林很大，小孩子在假山附近玩的很开心。天气刚好，半夜下完雨，上午院子里干干净净的，只是假期人太多了，体验一般，感觉少了江南的婉约气质
个园,值得推荐，个园没有很大，但是景色特别好，可以请一个讲解服务，是一个有故事的园林，听讲解更有意思。园林处处透露着能工巧匠的心思。国庆去的，四季景观那里看秋景真的是太美了。佩服
个园,地方还可以哦，漂漂亮亮的，难坏算得上是中国四大园林之一了呢。我觉得还是很不错的，不少细节真正体现出了低调的奢华，我喜欢的不知道你怎么想。
个园,这里比较值得带稍微大些的孩子去，6岁以上的孩子玩的话体验不错，我们这次孩子有点小，台阶多，推小推车费劲，景色还是非常不错的。
个园,请个导游80元，才能领觉园区巧妙之处，很好。
个园,国庆期间，个园比何园出名吧，人头涌涌，也请不到导游。感觉何园中西合璧，更有特色，而且游人比较少，可以请导游。
个园,值得一去值得推荐，景色不错，
个园,嗯，定位为中国四大园林之一，当然了，切实来讲，真的是低调的奢华的一个园林。在江浙这样富庶的地区，能看看这样的古时候的大户人家的大宅第，感觉还是爽的！
个园,一步一景，值得你的期待
个园,很漂亮，值得推荐
个园,景色不错，
个园,有趣好玩，景色不错，值得推荐，体验很好，
个园,即买即用，超级方便，特殊时期，不用面对面接触，棒！
个园,值得去一次的地方
个园,园林风光确实好，绿树成荫，特别精致，园林大小合适，漫步四中悠闲自在，个人认为和苏州拙政园差不多景色不错，
个园,体验很好，
个园,值得推荐，东关街南门进入非常方便
个园,美景如画，不负世界文化遗产盛名！
个园,真的很不错，景色宜人，亭台楼阁、曲桥假山、一步一景，很适合拍照片。扬州园林真的不比苏州差。这里外面就是东关街，吃的喝的玩的都有，十分方便。
个园,非常有性价比的园林体验很好，
个园,还行，可玩性低，
个园,是个好地方。小巧精致，门票也不贵，超高性价比。
个园,旅游服务的本质是注重用户体验，用心经营，总感觉扬州应提升的是人的素质，以景区售票为例（游客服务中心），无论是车辆引导还是售票服务均是严重缺失的，正规景区应该是支持网上购票、现场购票、渠道兑票等多种形式，扬州则是一个凶巴巴的中年妇女守在大门紧锁的票务中心前 呼喝着让大家自己网上购票，可验票处质量超差的识别系统总是卡壳，更无法方便的解决一人购票后的多人验票效率问题，其实这也体现在扬州旅游的方方面面，景区的消费陷阱更是比比皆是。这个景点估计不需要我剧透了，性价比低，体验不佳，景色一般，
个园,有趣好玩，体验很好，
个园,体验很好，值得推荐，
个园,很不错！值得去！值得推荐，体验很好，景色不错，
个园,中国四大名园之一的个园，竹林花园、奇石搭建的假山寓意四季景色以及古宅的设计都给人留下深刻的印象，从北门入园一路至南门，推荐游玩观赏。
个园,景色不错，值得推荐，体验很好，
个园,景色不错，
个园,值得推荐，
个园,有趣好玩，体验很好，值得推荐，景色不错，里面的建筑风格很独特，了解了园里的历史和发展过程，处处有景致，时时有惊喜，设计构思巧妙
个园,体验很好，景色不错，值得推荐，
个园,好 不错不错
个园,景色不错，
个园,园区十分有特色，拍照打卡的好地方
个园,江南园林，深宅大院，不过面积还算大，可惜去的时候不是深秋，否则秋天的色彩更丰富：红色的枫叶、金黄的银杏……后花园应该会还是不错的。
个园,景色一般，去的时候人太多了。而且也没限流。走马观花
个园,没啥意思。
个园,很不错，值得推荐值得推荐，
个园,comments
个园,个园～扬州必打卡景点之二，原名“寿芝园”，清代盐商的宅邸，中国四大园林之一，始建于明代，至今已有近400年的历史，扬州个园与北京顾和园、承德避暑山庄和苏州拙政园并称为中国四大名园，以笋石、湖石、黄石、宣石叠成的春夏秋冬四季假山，融造园法则与山水画理于一体。个人认为个园更具特色
个园,扬州个园30块的淡季门票绝对物超所值。一步一景，设计巧思。我们是从北门即后门进的，先看到的是花园和风景，最后从南门即正门出去的。春夏秋冬四十风景，在一个园子里都能看到，而且处处不同，处处精巧。一路走来，不停的赞叹设计者的眼光和审美。感觉在古代，当个让人尊敬的富人挺不容易的。一是要有钱，很多的钱，才能买的下这么大的园子；二是要一直有钱，才能把园子修起来；三十还有非常好的审美和鉴赏能力，才能往来无白丁。天呐～让我来遭这个罪吧～
个园,个园是一处典型的私家住宅园林，全园分为中部花园、南部住宅、北部品种竹观赏区。从住宅进入园林，首先看到的是月洞形园门，门上石额书写“个园”二字。园门后是春景，夏景位于园之西北，秋景在园林东北方向，冬景则在春景东边。
个园,夜游个园更能体会江南园林的情调，江南富豪曾经的园林，因为大运河，漕运，盐业等生意，江南富豪多，在政治和经济领域都有很多有威望的官商，所以也有一个基础去修建园林。 建议来扬州的看看纪录片《大运河》以及与大运河有关的纪录片。
个园,从携程出票非常的方便，不用换纸质票，直接刷身份证入园，个园位于江苏省扬州市广陵区东北隅，盐阜东路10号，曾荣获第三批“全国重点文物保护单位”和“首批国家重点公园”称号。这座清代扬州盐商宅邸私家园林，以遍植青竹而名，以春夏秋冬四季假山而胜，由两淮盐业商总黄至筠于清嘉庆23年，在原明代“寿芝园”的基础上拓建为住宅园林，个园以叠石艺术著名，笋石、湖石、黄石、宣石叠成的春夏秋冬四季假山，融造园法则与山水画理于一体，被园林泰斗陈从周先生誉为“国内孤例”。个园是一处典型的私家住宅园林，全园分为中部花园、南部住宅、北部品种竹观赏区。从住宅进入园林，首先看到的是月洞形园门，门上石额书写“个园”二字。园门后是春景，夏景位于园之西北，秋景在园林东北方向，冬景则在春景东边。
个园,在携程旅行网上订的门票，入园非常方便快捷。个园是扬州著名的园林，被誉为中国四大园林之一。其布局精巧，假山建造奇特，园景让人流连忘返，值得细细欣赏！
个园,门票30元，个园南门就在东关街上，可以游览过个园直接上东关街，个园比较大，景色宜人，因为是晚明期的宅子，里面的建筑偏传统中式，适合拍片。
个园,个园无论是建筑风格还是人文气息都特别吸引游客，总体而言环境优雅，景观不错，很有特色，特别是景区的后花园特别漂亮和秀美。点赞??
个园,景色优美，值得一去的景点，园林的美又存在历史的厚重感，不枉此行，位置优越，交通便利，适合拍照，一步一景，网上购票方便快捷。
个园,江南的园林都各具特色，个园不算太大，建议门口请一个导游会更了解的细节处，如果自己逛的话，可能也就错过了很多。盐商私人的园林还是非常值得一看的，只是冬天的景色稍微欠缺了一点。还好之前下过一场雪，有点雪景可以看
个园,游客不多，环境很优美，值得一逛，特别是春夏秋冬四景，在全国都是仅有的，历史底蕴很丰富，建议找一个导游讲解，能观光的更透彻
个园,早上第一批游客，安安静静的大宅院。现在有施工队在大屋里干活，游玩体验一般。清早，后花园里是本地的老年人锻炼。园子不大不小，主要是赏竹和看假山。假山有四五处挂牌，禁止进入。就算是一分钱一分货，增加一个见识
个园,个园位于中国大运河扬州段，世界遗产！ 个者，半“竹”也。竹叶之形似“个”。 非常有意思的园名…… 个园，以叠石闻名于世。以笋石、湖石、黄石、宣石叠石构成的春夏秋冬四季假山，让人仿佛穿越时空，感叹：“园中方四季，世上已百年。”
个园,瘦西湖风景很棒，五亭桥和白塔是必打卡的地方，整体来说值得慢慢游览。 信佛的朋友可以去大明寺登塔礼佛，参观鉴真纪念馆。 个园是个清代盐商的私家宅邸，豪气又不失精致。
个园,很有江南特色的园子，里面的景色也很不错，有阁楼，有假山，只是对于票价来说，个人觉得这个园子实在有些小，一个小时足够了，而且周边不是很好停车，比较影响游玩体验
个园,这个季节的个园，枫叶??红透，与园林交相辉映，太美了！竹子反而不出彩。
个园,就在东关街里，是我喜欢的园林，已经二刷，景致真心不错??
个园,当天买当天进园，和现场买票一个价。做好来东关街的打算后，早一天买好个园门票就有优惠了。个园以叠石见胜。初雪后来见黑瓦白雪红枫绿竹。
个园,来扬州时间比较短，选择了一个景点逛，因为想去东关街，这里跟东关街比较近，就可以一起逛了。整体来说不虚此行，这里是清代盐商黄至筠的府邸，里面亭台楼阁，竹林奇巧，非常漂亮～
个园,个园还是挺不错的，景点很小，基本上两个小时足够了。小景点慢慢看也很有意思。看完出来就是东关街，稍微逛下看看，可以一路溜达下去～
个园,蒙蒙细雨中逛园子，满眼的诗情画意，江南的景色的确是令人难忘。个园南部分是住宅区，北面都是园林，像公园似的，小桥流水亭台楼阁，一应俱全。从南门的东关街那个门进去的，走到北门又转了出来。景色很美。不虚此行。瘦西湖和个园，到扬州必打卡的景点。
个园,久负盛名的个园是一座清代扬州盐商的私人宅邸。它不仅贵为中国古代四大园林之一，更是中国古典园林艺术的杰作。比邻市中心，交通非常便利，很多公交线路均可直达。
个园,久负盛名的个园是一座清代扬州盐商的私人宅邸。它不仅贵为中国古代四大园林之一，更是中国古典园林艺术的杰作。比邻市中心，交通非常便利，很多公交线路均可直达。
个园,进入个园感受到江南园林的小巧别致，一步一景，匠心独运，到处都能拍出好看的照片，幸好是淡季来，又是快到闭馆的时间，所以拍照还算不拥挤，非常值得再次参观
个园,有趣的园林，特别是秋景，12月初逮住秋色尾巴，美极了！
个园,江南园林，非常好看。 干干净净，空气清新。 亭台楼阁，小桥流水。 处处是景，处处如画。 特意去了卫生间，非常干净。 东关街也有入口，闹中取静。
个园,个园我从东关街南门进去的，因为进去就是住宅、厨房之类的，还以为很小，结果参观下来大有天地，很精致漂亮的园林，建议去扬州一定要去看看。
个园,去过苏杭的就不要选择去扬州了，景点太一般了，个园和何园特别小，太无聊了，景色一般，瘦西湖还行但是白天实在没啥意思。晚上还有点看头，晚上的表演就杂技还不错，音乐喷泉不错
个园,环境优美，景色宜人，园林密易疏难，绮丽易雅淡难，疏而不失旷，雅淡不流寒酸。是花繁草茂满园的华丽，是翠竹落英山石的雅致，是鱼戏绿波花浓的和谐，是出水芙蓉连天的古典。苏州的园景，有如持伞而过的江南少女，凌波微步，充满诗情画意的古韵。
个园,十几年前来过个园子，印象最深的就是那些竹子，这次再逛，游客比当年多了太多，尽管不是什么旅游旺季也不是休息日节假日，但还是觉得有些乱糟糟的，而且很多当初可以上去的假山石都禁止上去了，应该是出于安全性的考虑，略有遗憾，不过整体还算不错，基本满意。
个园,很美的园林，意犹未尽，假期和家人一起去的，但是体验感也不错，里面的景色很宜人，拍照打卡最佳，在里面游玩了大概一个多小时呢
个园,不愧为四大园林之一，面积不大但是可以说集山水石林于一身，春夏秋冬四景不同，各有特色！假山更是精华中的精华！据说当时耗资500万两银子，是江浙两省一年的总收入啊！
个园,非常值得一去，主人匠心独具，设计风格非常巧妙。最好跟导游，会更加享受。春华秋实，冬去春来。每一个设计都是那么完美那么自然
个园,个园就是观竹、观宅、观假山。竹多：因园主酷爱竹，园内翠竹品种繁多，是个园的一大亮点。宅多：分别以“福、禄、寿、喜、财”为题，大小房屋共有200多间；假山多：春夏秋冬分别用太湖石、黄石、宣石来打造。当之无愧的四大名园之一！
个园,私人园林，有园林区和住宅区，扬州的私人园林比较多，有时间可以多逛几个，景色不错
个园,傍晚快闭园时间去的个园，然而收获了不一样的美好体验。 人少空旷的个园，尤其有园林的意境。一间一间慢慢逛过去，走走停停，假山旁坐坐，意犹未尽、叹为观止。
个园,这个园子比较大 蹭别人导游的解说蛮有意思 假期人比较多 园子里游客比较多 江南园林风格 亭台楼阁 假山盆景 很江南的美。
个园,七八年起去过，带爸妈故地重游～十一假期人不少，但电子票很方便，扫码入园。七八年起去过，带爸妈故地重游～十一假期人不少，但电子票很方便，扫码入园。
个园,七八年起去过，带爸妈故地重游～十一假期人不少，但电子票很方便，扫码入园。七八年起去过，带爸妈故地重游～十一假期人不少，但电子票很方便，扫码入园。
个园,来到扬州第一个去的景点就是个园。走马观花地转了一圈，中间间断地听导游讲解了一些内容，对个园了解个皮毛。园子很精致漂亮，也很气派，值得一看。
个园,非常值得去 感觉园里很美 假山 竹子 树 很适合拍照打卡 出来就是东关街和彩衣街 各种小吃 小商品 可以逛一圈逛
个园,网上有人推送个园，惊伢于扬州也有如此幽静的园林，低调到少数人知道，而且园主的经历亦可比肩红顶商人胡雪岩。参观完之后，觉得不虚此行，虽然旅途因此拐了个弯，使得别处行程安排调整。
个园,真的是很不错的园林，一步十景，特别美！古人审美和智慧都在线，非常有趣，亭台楼阁，真的值得一看！强烈推荐！位置也好，北门进，南门出，可以逛东关街和大运河！
个园,个园挺好的，我很喜欢红枫和竹子，孩子比较喜欢夜游的节目，三天去了四次，下次来扬州还会来的。个人感觉园子比较好，前面住宅区一般吧！
个园,这里的四季假山真的是一绝，春夏秋冬特别有意思，还有12生肖闹春也很像，园子里面有很多竹子，所以取名为个园，是竹子的一半的意思哈
个园,非常美，适合带老人慢慢参观。景区内人不少，但不拥挤，拍照很出片。里面很多穿汉服的小姐姐，婚纱照也不少哦。外面吃饭的地方也很多，
个园,非常优美！非常优美！非常优美！非常优美！非常优美！非常优美！非常优美！非常优美！非常优美！非常优美！非常优美！非常优美！
个园,江南盐商的府邸，园子很别致，假山里面还四通八达，可以爬爬假山，体验下古时的园林趣味。个园就在关东街上，游览交通也很方便。
个园,园林式酒店很喜欢，我们住在后院会有一扇密码门，老板说这样可以保护客人的隐私，很棒????。单独的小院很安静很喜欢，设施齐全也很干净住的安心。矿泉水还有饮料不收费而且还是无限畅饮（免费），还有就是老板很贴心给我们发了路线视频????！
个园,扬州的个园，是一座独具风格的名园。它是清嘉庆、道光年间兴建起来的。园中遍植翠竹，品种繁多，叫“竹园”太直白，就用竹字的一半，半竹园来命名，又因竹叶形状很像一个“个”字，最终起了个雅名“个园”。 浏览出来就是关东街，逛吃逛吃很是惬意。 要表扬一下携程和个园，给孩子买票没看见儿童票就买了成人票，浏览完毕后，今天突然看见个园给退了差价，真是暖心。
